Tag,id,Citation_trim,Citation,Class,Order,Family,Genus,Species,SubSpecies,Authority,CommonName,Estimated_area_num,Estimated_area_cat,Units,PopulationLocation,CountryList,Region,DecimalLatitude,DecimalLongitude,SpecificCoordinate,system,biome,realm,Native,Alien,Invasive,Units,SamplingMethod,DataTransformed
NA,12685,Arctic foxes  lemmings and Canada goose nest survival at Cape Churchill ,"Reiter, M. E. and D. E. Andersen (2011). Arctic foxes  lemmings and Canada goose nest survival at Cape Churchill ",Mammalia,Carnivora,Canidae,Vulpes,lagopus,,"Linnaeus, 1758",Arctic fox,NA,Small,NA,"The Nestor One Study Area, Cape Churchil, Manitoba",Canada,North America,58.566667,-93.183333,TRUE,Terrestrial,Boreal forests/taiga,Nearctic,Yes,No,No,Proportion of occupied dens,Visit dens on site and assess for recent activity indicative of occupation,No
NA,11019,A monitoring program for the amur tiger: Thirteenth-year report 1998-2010," Wildlife Conservation Society, R. F. E. P. (2010). A monitoring program for the amur tiger: Thirteenth-year report 1998-2010. E. I. Nikolaeva, Wildlife Conservation Society: 1-25.",Mammalia,Carnivora,Felidae,Panthera,tigris,altaica,"Hilzheimer, 1905",Tiger,NA,Medium,NA,"Tigrini Dom, Russian Far East",Russian Federation,Asia,48.78333,136.35,TRUE,Terrestrial,Temperate broadleaf and mixed forests,Palearctic,Yes,No,No,Number of independent tigers,Expert assessment based on tiger tracks,No
NA,11518,"Synthèse départementale des suivis de populations de lièvres d’Europe et de renards roux, Fédération Départementale des Chasseurs de la Côte d'Or.","FDC Côte d'Or (2011). Synthèse départementale des suivis de populations de lièvres d’Europe et de renards roux, Fédération Départementale des Chasseurs de la Côte d'Or.",Mammalia,Carnivora,Canidae,Vulpes,vulpes,,"Linnaeus, 1758",Red fox,NA,Small,NA,"Tille-La Norges, Côte-d'Or departement, Bourgogne region",France,Europe,47.4,5.158333,FALSE,Terrestrial,Temperate broadleaf and mixed forests,Palearctic,Yes,No,No,Kilometric index (no. of foxes per km),Spring night counts using spotlights along driven census routes,No
NA,11292,Contributed Papers to the Snow Leopard Survival Strategy Summit," International Snow Leopard Trust (2002). Contributed Papers to the Snow Leopard Survival Strategy Summit. Snow Leopard Survival Strategy Summit, Seattle U.S.A, International Snow Leopard Trust.",Mammalia,Carnivora,Felidae,Uncia,uncia,,"(Schreber, 1775)",Snow leopard,NA,Small,NA,"Turgen Mountain SPA, Uvs Province, Mongolia",Mongolia,Asia,49.8,91.25,TRUE,Terrestrial,Temperate coniferous forests,Palearctic,Yes,No,No,sign density/km,monthly transects,No
NA,11515,"Synthèse départementale des suivis de populations de lièvres d’Europe et de renards roux, Fédération Départementale des Chasseurs de la Côte d'Or.","FDC Côte d'Or (2011). Synthèse départementale des suivis de populations de lièvres d’Europe et de renards roux, Fédération Départementale des Chasseurs de la Côte d'Or.",Mammalia,Carnivora,Canidae,Vulpes,vulpes,,"Linnaeus, 1758",Red fox,NA,Small,NA,"Val de Saône, Côte-d'Or departement, Bourgogne region",France,Europe,47.35,5.433333,FALSE,Terrestrial,Temperate broadleaf and mixed forests,Palearctic,Yes,No,No,Kilometric index (no. of foxes per km),Spring night counts using spotlights along driven census routes,No
NA,11519,"Synthèse départementale des suivis de populations de lièvres d’Europe et de renards roux, Fédération Départementale des Chasseurs de la Côte d'Or.","FDC Côte d'Or (2011). Synthèse départementale des suivis de populations de lièvres d’Europe et de renards roux, Fédération Départementale des Chasseurs de la Côte d'Or.",Mammalia,Carnivora,Canidae,Vulpes,vulpes,,"Linnaeus, 1758",Red fox,NA,Small,NA,"Val de Seine, Côte-d'Or departement, Bourgogne region",France,Europe,47.95,4.505556,FALSE,Terrestrial,Temperate broadleaf and mixed forests,Palearctic,Yes,No,No,Kilometric index (no. of foxes per km),Spring night counts using spotlights along driven census routes,No
NA,5895,A transect survey of small land carnivore and red fox populations on a subarctic fell in Finnish forest lapland over 13 winters," Pulliainen, E. (1981). A transect survey of small land carnivore and red fox populations on a subarctic fell in Finnish forest lapland over 13 winters."" Annales Zoologici Fennici. 18: 270-278.| NERC Centre for Population Biology (1999). The Global Populations Dynamics Database. http://cpbnts1.bio.ic.ac.uk/gpdd/",Mammalia,Carnivora,Canidae,Vulpes,vulpes,,"Linnaeus, 1758",Red fox,NA,Small,NA,"Varriotunturi fell area, Eastern Itakaira, Eastern Finnish Forest Lapland",Finland,Europe,67.75,29.5,FALSE,Terrestrial,Boreal forests/taiga,Palearctic,Yes,No,No,Mean no. of Tracks per 100m transect,Observation line (transect),No
NA,5897,A transect survey of small land carnivore and red fox populations on a subarctic fell in Finnish forest lapland over 13 winters," Pulliainen, E. (1981). A transect survey of small land carnivore and red fox populations on a subarctic fell in Finnish forest lapland over 13 winters."" Annales Zoologici Fennici. 18: 270-278.| NERC Centre for Population Biology (1999). The Global Populations Dynamics Database. http://cpbnts1.bio.ic.ac.uk/gpdd/",Mammalia,Carnivora,Canidae,Vulpes,vulpes,,"Linnaeus, 1758",Red fox,NA,Small,NA,"Varriotunturi fell area, Eastern Itakaira, Eastern Finnish Forest Lapland",Finland,Europe,67.75,29.5,FALSE,Terrestrial,Boreal forests/taiga,Palearctic,Yes,No,No,Mean no. of Tracks per 100m transect,Observation line (transect),No
NA,5894,A transect survey of small land carnivore and red fox populations on a subarctic fell in Finnish forest lapland over 13 winters," Pulliainen, E. (1981). A transect survey of small land carnivore and red fox populations on a subarctic fell in Finnish forest lapland over 13 winters."" Annales Zoologici Fennici. 18: 270-278.| NERC Centre for Population Biology (1999). The Global Populations Dynamics Database. http://cpbnts1.bio.ic.ac.uk/gpdd/",Mammalia,Carnivora,Canidae,Vulpes,vulpes,,"Linnaeus, 1758",Red fox,NA,Small,NA,"Varriotunturi fell area, Eastern Itakaira, Eastern Finnish Forest Lapland",Finland,Europe,67.75,29.5,FALSE,Terrestrial,Boreal forests/taiga,Palearctic,Yes,No,No,Mean no. of Tracks per 100m transect,Observation line (transect),No
NA,5896,A transect survey of small land carnivore and red fox populations on a subarctic fell in Finnish forest lapland over 13 winters," Pulliainen, E. (1981). A transect survey of small land carnivore and red fox populations on a subarctic fell in Finnish forest lapland over 13 winters."" Annales Zoologici Fennici. 18: 270-278.| NERC Centre for Population Biology (1999). The Global Populations Dynamics Database. http://cpbnts1.bio.ic.ac.uk/gpdd/",Mammalia,Carnivora,Canidae,Vulpes,vulpes,,"Linnaeus, 1758",Red fox,NA,Small,NA,"Varriotunturi fell area, Eastern Itakaira, Eastern Finnish Forest Lapland",Finland,Europe,67.75,29.5,FALSE,Terrestrial,Boreal forests/taiga,Palearctic,Yes,No,No,Mean no. of Tracks per 100m transect,Observation line (transect),No
NA,5893,A transect survey of small land carnivore and red fox populations on a subarctic fell in Finnish forest lapland over 13 winters," Pulliainen, E. (1981). A transect survey of small land carnivore and red fox populations on a subarctic fell in Finnish forest lapland over 13 winters."" Annales Zoologici Fennici. 18: 270-278.| NERC Centre for Population Biology (1999). The Global Populations Dynamics Database. http://cpbnts1.bio.ic.ac.uk/gpdd/",Mammalia,Carnivora,Canidae,Vulpes,vulpes,,"Linnaeus, 1758",Red fox,NA,Small,NA,"Varriotunturi fell area, Eastern Itakaira, Eastern Finnish Forest Lapland",Finland,Europe,67.75,29.5,FALSE,Terrestrial,Boreal forests/taiga,Palearctic,Yes,No,No,Mean no. of Tracks per 100m transect,Observation line (transect),No
NA,5898,A transect survey of small land carnivore and red fox populations on a subarctic fell in Finnish forest lapland over 13 winters," Pulliainen, E. (1981). A transect survey of small land carnivore and red fox populations on a subarctic fell in Finnish forest lapland over 13 winters."" Annales Zoologici Fennici. 18: 270-278.| NERC Centre for Population Biology (1999). The Global Populations Dynamics Database. http://cpbnts1.bio.ic.ac.uk/gpdd/",Mammalia,Carnivora,Canidae,Vulpes,vulpes,,"Linnaeus, 1758",Red fox,NA,Small,NA,"Varriotunturi fell area, Eastern Itakaira, Eastern Finnish Forest Lapland",Finland,Europe,67.75,29.5,FALSE,Terrestrial,Boreal forests/taiga,Palearctic,Yes,No,No,Tracks per 100m transect per 24 recordings,Observation line (transect),No
NA,11495,"Synthèse départementale des suivis de populations de lièvres d’Europe et de renards roux, Fédération Départementale des Chasseurs de la Côte d'Or.","FDC Côte d'Or (2011). Synthèse départementale des suivis de populations de lièvres d’Europe et de renards roux, Fédération Départementale des Chasseurs de la Côte d'Or.",Mammalia,Carnivora,Canidae,Vulpes,vulpes,,"Linnaeus, 1758",Red fox,NA,Small,NA,"Villecomte, Côte-d'Or departement, Bourgogne region",France,Europe,47.508333,5.033333,FALSE,Terrestrial,Temperate broadleaf and mixed forests,Palearctic,Yes,No,No,Kilometric index (no. of foxes per km),Spring night counts using spotlights along driven census routes,No
NA,11516,"Synthèse départementale des suivis de populations de lièvres d’Europe et de renards roux, Fédération Départementale des Chasseurs de la Côte d'Or.","FDC Côte d'Or (2011). Synthèse départementale des suivis de populations de lièvres d’Europe et de renards roux, Fédération Départementale des Chasseurs de la Côte d'Or.",Mammalia,Carnivora,Canidae,Vulpes,vulpes,,"Linnaeus, 1758",Red fox,NA,Small,NA,"Vingeanne, Côte-d'Or departement, Bourgogne region",France,Europe,47.55,5.45,FALSE,Terrestrial,Temperate broadleaf and mixed forests,Palearctic,Yes,No,No,Kilometric index (no. of foxes per km),Spring night counts using spotlights along driven census routes,No
NA,18880,Monitoring the status and trends of tropical forest terrestrial vertebrate communities from camera trap data: a tool for conservation,"Ahumada, J. A., et al. (2013). Monitoring the status and trends of tropical forest terrestrial vertebrate communities from camera trap data: a tool for conservation."" PLoS ONE 8(9): e73707.""",Mammalia,Carnivora,Felidae,Panthera,onca,,"(Linnaeus, 1758)",Jaguar,NA,Small,NA,"Volcan Barva TEAM site, between La Selva Biological Station and Braulio Carrillo National Park, north-eastern Costa Rica",Costa Rica,Latin America and Caribbean,10.3028,-84.0338,FALSE,Terrestrial,Tropical and subtropical moist broadleaf forests,Neotropical,Yes,No,No,Occupancy,Deployed camera traps in the field from 2008 until 2012 using the standardized TEAM Terrestrial Vertebrate Monitoring Protocol. Each year camera traps were deployed in three sequential 20-point sampling arrays each camera active for at least 30 days during the drier months of the year (January to May). The same sampling points were used every year (and continue to be monitored).,No
Marucco20091003,10754,Wolf survival and population trend using non-invasive capture–recapture techniques in the Western Alps," Marucco, F., D. H. Pletscher, et al. (2009). Wolf survival and population trend using non-invasive capture–recapture techniques in the Western Alps."" Journal of Applied Ecology 46(5): 1003-1010.""",Mammalia,Carnivora,Canidae,Canis,lupus,,"Linnaeus, 1758",Grey wolf / Gray wolf,NA,Medium,NA,Western Alps,"Italy, France",Europe,44.16667,7.51667,FALSE,Terrestrial,Temperate coniferous forests,Palearctic,Yes,No,No,Estimated population size,Capture recapture sampling,No
NA,10782,"Status, ecology and management of the brown bear (Ursus arctos) in Slovakia"," Rigg, R. A., M. (2007). Status, ecology and management of the brown bear (Ursus arctos) in Slovakia, Slovak Wildlife Society: 128.",Mammalia,Carnivora,Ursidae,Ursus,arctos,,"Linnaeus, 1758",Grizzly bear / Brown bear,NA,Medium,NA,"Western Carpathian Mountains, Slovakia",Slovakia,Europe,49.11667,18.93333,FALSE,Terrestrial,Temperate coniferous forests,Palearctic,Yes,No,No,Estimated population size (number of individuals),Estimates based upon expert opinion,No
Durant20111490,4544,Long-term trends in the population ecology of Polar bears in western Hudson Bay in relation to climatic change," Stirling, I., N. J. Lunn, et al. (1999). Long-term trends in the population ecology of Polar bears in western Hudson Bay in relation to climatic change."" Arctic 52(3): 294-306.""",Mammalia,Carnivora,Ursidae,Ursus,maritimus,,"Phipps, 1774",Polar bear,NA,MEdium,NA,Western Hudson Bay,Canada,North America,63.16667,-88.5,FALSE,Marine,Unknown,Arctic,Yes,No,No,Population size,Unspecified,No
NA,8076,Polar Bears: Proceedings of the 14th Working Meeting of the IUCN/SSC Polar Bear Specialist Group," Aars, J., N. J. Lunn, et al. (2005). Polar Bears: Proceedings of the 14th Working Meeting of the IUCN/SSC Polar Bear Specialist Group, Seattle, Washington, USA, IUCN, Gland, Switzerland and Cambridge, UK.",Mammalia,Carnivora,Ursidae,Ursus,maritimus,,"Phipps, 1774",Polar bear,NA,Medium,NA,Western Hudson Bay population,Canada,North America,63.16667,-88.5,FALSE,Marine,Unknown,Arctic,Yes,No,No,Population size,Capture-recapture data modelled,No
NA,5817,Demography of the Arctic fox (Alopex lagopus) population in Iceland. Wildlife 2001: populations," Hersteinsson, P. (1992). Demography of the Arctic fox (Alopex lagopus) population in Iceland. Wildlife 2001: populations. D. R. McCullough and R. H. Barrett. London, Elsevier.| NERC Centre for Population Biology (1999). The Global Populations Dynamics Database. http://cpbnts1.bio.ic.ac.uk/gpdd/, Imperial College,.",Mammalia,Carnivora,Canidae,Vulpes,lagopus,,"Linnaeus, 1758",Arctic fox,NA,Medium,NA,Western Iceland,Iceland,Europe,64.60333,-21.17833,FALSE,Terrestrial,Boreal forests/taiga,Palearctic,Yes,No,No,Number of occupied dens found,Recorded by fox hunters,No
NA,10780,"Le statut de l’ours brun dans les Pyrénées françaises Historique, évolution, perspectives."," Camarra, J.-J., Coreau, Damien & Touchet, Pierrick (2007). Le statut de l’ours brun dans les Pyrénées françaises Historique, évolution, perspectives. faune sauvage. 277: 18-29.",Mammalia,Carnivora,Ursidae,Ursus,arctos,,"Linnaeus, 1758",Grizzly bear / Brown bear,NA,Medium,NA,"Western Pyrénées, France",France,Europe,43.06667,1.03333,FALSE,Terrestrial,Temperate broadleaf and mixed forests,Palearctic,Yes,No,No,Estimated number of bears,Estimates based upon intense monitoring of camera traps hair traps and tracking transects,No
NA,10684,"Current Status Of the Iberian Lynx (Lynx pardinus) in Eastern Sierra Morena,  Southern Spain","  Southern Spain."" WIldlife Biology in Practice 6(3): 14-33."" Gil-Sánchez, J. M., M. A. Simón, et al. (2010). Current Status Of the Iberian Lynx (Lynx pardinus) in Eastern Sierra Morena",Mammalia,Carnivora,Felidae,Lynx,pardinus,,"Temminck, 1827",Iberian lynx,NA,Small,NA,"Western Subpopulation, Eastern Sierra Morena, Spain",Spain,Europe,38.26667,-4.23333,TRUE,Terrestrial,Mediterranean forests  woodlands and scrub,Palearctic,Yes,No,No,Lynxes detected,Camera trapping,No
NA,3481,Status of the Swift Fox (Vulpes velox) in Alberta,"Cotterill, S. E. (1997). Status of the Swift Fox (Vulpes velox) in Alberta. Wildlife Status Report No. 7. Edmonton, Alberta, California, Alberta Environmental Protection, Wildlife Management Division: 17pp.",Mammalia,Carnivora,Canidae,Vulpes,velox,,"Say, 1823",Swift fox,NA,Small,NA,"Wood Mountain Area, Saskatchewan",Canada,North America,49.18,-107.497222,FALSE,Terrestrial,Temperate grasslands savannas and shrublands,Nearctic,Yes,No,No,Individuals,Estimate and survey,No
